Län,Län_namn,Kommun,Kommun_namn,Ålder,Befolkning,Antal minst 1 dos,Antal färdigvaccinerade,Andel minst 1 dos,Andel färdigvaccinerade
25,Norrbotten,2518,Övertorneå,40-49,362,317,288,0.875691,0.79558
25,Norrbotten,2518,Övertorneå,50-59,554,502,480,0.906137,0.866426
25,Norrbotten,2518,Övertorneå,60-69,794,762,742,0.959698,0.934509
25,Norrbotten,2518,Övertorneå,70-79,706,681,657,0.964589,0.930595
25,Norrbotten,2518,Övertorneå,80-89,336,321,307,0.955357,0.91369
25,Norrbotten,2518,Övertorneå,90 eller äldre,63,58,58,0.920635,0.920635
25,Norrbotten,2521,Pajala,16-17,180,86,13,0.477778,0.072222
25,Norrbotten,2521,Pajala,18-29,654,385,257,0.588685,0.392966
25,Norrbotten,2521,Pajala,30-39,518,349,272,0.673745,0.525097
25,Norrbotten,2521,Pajala,40-49,502,426,369,0.848606,0.73506
25,Norrbotten,2521,Pajala,50-59,712,654,599,0.918539,0.841292
25,Norrbotten,2521,Pajala,60-69,1023,953,921,0.931574,0.900293
25,Norrbotten,2521,Pajala,70-79,947,895,876,0.94509,0.925026
25,Norrbotten,2521,Pajala,80-89,517,483,461,0.934236,0.891683
25,Norrbotten,2521,Pajala,90 eller äldre,66,54,53,0.818182,0.80303
25,Norrbotten,2523,Gällivare,16-17,473,204,37,0.43129,0.078224
25,Norrbotten,2523,Gällivare,18-29,2205,1658,1102,0.751927,0.499773
25,Norrbotten,2523,Gällivare,30-39,2231,1749,1278,0.783953,0.572837
25,Norrbotten,2523,Gällivare,40-49,1831,1546,1358,0.844347,0.741671
25,Norrbotten,2523,Gällivare,50-59,2362,2144,2057,0.907705,0.870872
25,Norrbotten,2523,Gällivare,60-69,2425,2281,2225,0.940619,0.917526
25,Norrbotten,2523,Gällivare,70-79,1959,1861,1787,0.949974,0.9122
25,Norrbotten,2523,Gällivare,80-89,1108,1044,996,0.942238,0.898917
25,Norrbotten,2523,Gällivare,90 eller äldre,209,195,182,0.933014,0.870813
25,Norrbotten,2560,Älvsbyn,16-17,299,124,13,0.414716,0.043478
25,Norrbotten,2560,Älvsbyn,18-29,1066,690,360,0.64728,0.337711
25,Norrbotten,2560,Älvsbyn,30-39,890,635,324,0.713483,0.364045
25,Norrbotten,2560,Älvsbyn,40-49,887,733,616,0.826381,0.694476
25,Norrbotten,2560,Älvsbyn,50-59,1027,934,878,0.909445,0.854917
25,Norrbotten,2560,Älvsbyn,60-69,1076,1018,992,0.946097,0.921933
25,Norrbotten,2560,Älvsbyn,70-79,963,918,893,0.953271,0.92731
25,Norrbotten,2560,Älvsbyn,80-89,514,498,474,0.968872,0.922179
25,Norrbotten,2560,Älvsbyn,90 eller äldre,106,98,90,0.924528,0.849057
25,Norrbotten,2580,Luleå,16-17,2419,1668,148,0.689541,0.061182
25,Norrbotten,2580,Luleå,18-29,13359,10631,6017,0.795793,0.450408
25,Norrbotten,2580,Luleå,30-39,9856,7971,5353,0.808746,0.543121
25,Norrbotten,2580,Luleå,40-49,9314,8153,7166,0.875349,0.769379
25,Norrbotten,2580,Luleå,50-59,10376,9543,9041,0.919719,0.871338
25,Norrbotten,2580,Luleå,60-69,8747,8316,8020,0.950726,0.916886
25,Norrbotten,2580,Luleå,70-79,7792,7506,7191,0.963296,0.92287
25,Norrbotten,2580,Luleå,80-89,3656,3528,3400,0.964989,0.929978
25,Norrbotten,2580,Luleå,90 eller äldre,702,659,623,0.938746,0.887464
25,Norrbotten,2581,Piteå,16-17,1437,1026,134,0.713987,0.09325
25,Norrbotten,2581,Piteå,18-29,5671,4500,2782,0.793511,0.490566
25,Norrbotten,2581,Piteå,30-39,5103,4234,2795,0.829708,0.547717
25,Norrbotten,2581,Piteå,40-49,5111,4531,3954,0.886519,0.773626
25,Norrbotten,2581,Piteå,50-59,5419,5060,4800,0.933752,0.885772
25,Norrbotten,2581,Piteå,60-69,5219,4972,4787,0.952673,0.917226
25,Norrbotten,2581,Piteå,70-79,5026,4865,4684,0.967967,0.931954
25,Norrbotten,2581,Piteå,80-89,2057,1984,1878,0.964511,0.91298
25,Norrbotten,2581,Piteå,90 eller äldre,363,336,309,0.92562,0.85124
25,Norrbotten,2582,Boden,16-17,879,532,71,0.605233,0.080774
25,Norrbotten,2582,Boden,18-29,3963,3048,1931,0.769114,0.487257
25,Norrbotten,2582,Boden,30-39,3271,2673,1914,0.817181,0.585142
25,Norrbotten,2582,Boden,40-49,3216,2869,2591,0.892102,0.805659
25,Norrbotten,2582,Boden,50-59,3550,3229,3082,0.909577,0.868169
25,Norrbotten,2582,Boden,60-69,3690,3484,3390,0.944173,0.918699
25,Norrbotten,2582,Boden,70-79,3400,3259,3164,0.958529,0.930588
25,Norrbotten,2582,Boden,80-89,1498,1432,1379,0.955941,0.920561
25,Norrbotten,2582,Boden,90 eller äldre,321,300,285,0.934579,0.88785
25,Norrbotten,2583,Haparanda,16-17,321,139,20,0.433022,0.062305
25,Norrbotten,2583,Haparanda,18-29,1059,696,406,0.657224,0.383381
25,Norrbotten,2583,Haparanda,30-39,912,631,411,0.691886,0.450658
25,Norrbotten,2583,Haparanda,40-49,950,736,620,0.774737,0.652632
25,Norrbotten,2583,Haparanda,50-59,1260,1075,1017,0.853175,0.807143
25,Norrbotten,2583,Haparanda,60-69,1519,1358,1304,0.894009,0.85846
25,Norrbotten,2583,Haparanda,70-79,1418,1286,1232,0.906911,0.868829
25,Norrbotten,2583,Haparanda,80-89,583,541,501,0.927959,0.859348
25,Norrbotten,2583,Haparanda,90 eller äldre,84,78,75,0.928571,0.892857
25,Norrbotten,2584,Kiruna,16-17,699,437,38,0.625179,0.054363
25,Norrbotten,2584,Kiruna,18-29,3341,2385,1327,0.713858,0.397186
25,Norrbotten,2584,Kiruna,30-39,2991,2244,1406,0.750251,0.470077
25,Norrbotten,2584,Kiruna,40-49,2457,2129,1805,0.866504,0.734636
25,Norrbotten,2584,Kiruna,50-59,3159,2923,2771,0.925293,0.877176
25,Norrbotten,2584,Kiruna,60-69,2675,2503,2428,0.935701,0.907664
25,Norrbotten,2584,Kiruna,70-79,2203,2083,2015,0.945529,0.914662
25,Norrbotten,2584,Kiruna,80-89,1198,1147,1098,0.957429,0.916528
25,Norrbotten,2584,Kiruna,90 eller äldre,185,165,150,0.891892,0.810811
