Län,Län_namn,Kommun,Kommun_namn,Ålder,Befolkning,Antal minst 1 dos,Antal färdigvaccinerade,Andel minst 1 dos,Andel färdigvaccinerade,,
14,Västra Götaland,1499,Falköping,18-29,4517,3108,2363,0.688067,0.523135,,
14,Västra Götaland,1499,Falköping,30-39,4098,3097,2525,0.755735,0.616154,,
14,Västra Götaland,1499,Falköping,40-49,3747,3147,2818,0.839872,0.752068,,
14,Västra Götaland,1499,Falköping,50-59,4189,3723,3536,0.888756,0.844116,,
14,Västra Götaland,1499,Falköping,60-69,3869,3524,3424,0.910830,0.884983,,
14,Västra Götaland,1499,Falköping,70-79,3423,3240,3163,0.946538,0.924043,,
14,Västra Götaland,1499,Falköping,80-89,1917,1819,1777,0.948878,0.926969,,
14,Västra Götaland,1499,Falköping,90 eller äldre,514,474,444,0.922179,0.863813,,
17,Värmland,1715,Kil,16-17,303,209,159,0.689769,0.524752,,
17,Värmland,1715,Kil,18-29,1327,1044,974,0.786737,0.733986,,
17,Värmland,1715,Kil,30-39,1474,1227,1172,0.832429,0.795115,,
17,Värmland,1715,Kil,40-49,1439,1312,1287,0.911744,0.894371,,
17,Värmland,1715,Kil,50-59,1519,1409,1383,0.927584,0.910467,,
17,Värmland,1715,Kil,60-69,1465,1389,1365,0.948123,0.931741,,
17,Värmland,1715,Kil,70-79,1506,1442,1422,0.957503,0.944223,,
17,Värmland,1715,Kil,80-89,725,692,682,0.954483,0.940690,,
17,Värmland,1715,Kil,90 eller äldre,158,147,141,0.930380,0.892405,,
17,Värmland,1730,Eda,16-17,170,135,116,0.794118,0.682353,,
17,Värmland,1730,Eda,18-29,950,731,689,0.769474,0.725263,,
17,Värmland,1730,Eda,30-39,1055,816,801,0.773460,0.759242,,
17,Värmland,1730,Eda,40-49,918,794,774,0.864924,0.843137,,
17,Värmland,1730,Eda,50-59,1195,1052,1042,0.880335,0.871967,,
17,Värmland,1730,Eda,60-69,1153,1079,1063,0.935820,0.921943,,
17,Värmland,1730,Eda,70-79,1026,969,949,0.944444,0.924951,,
17,Värmland,1730,Eda,80-89,511,492,480,0.962818,0.939335,,
17,Värmland,1730,Eda,90 eller äldre,135,116,113,0.859259,0.837037,,
17,Värmland,1737,Torsby,16-17,196,151,120,0.770408,0.612245,,
17,Värmland,1737,Torsby,18-29,1367,1138,1076,0.832480,0.787125,,
17,Värmland,1737,Torsby,30-39,1206,1005,964,0.833333,0.799337,,
17,Värmland,1737,Torsby,40-49,1222,1068,1043,0.873977,0.853519,,
17,Värmland,1737,Torsby,50-59,1564,1414,1392,0.904092,0.890026,,
17,Värmland,1737,Torsby,60-69,1676,1576,1551,0.940334,0.925418,,
17,Värmland,1737,Torsby,70-79,1658,1583,1544,0.954765,0.931242,,
17,Värmland,1737,Torsby,80-89,832,790,768,0.949519,0.923077,,
17,Värmland,1737,Torsby,90 eller äldre,219,200,190,0.913242,0.867580,,
17,Värmland,1760,Storfors,16-17,101,79,58,0.782178,0.574257,,
17,Värmland,1760,Storfors,18-29,432,315,285,0.729167,0.659722,,
17,Värmland,1760,Storfors,30-39,395,310,287,0.784810,0.726582,,
17,Värmland,1760,Storfors,40-49,371,304,292,0.819407,0.787062,,
17,Värmland,1760,Storfors,50-59,601,544,532,0.905158,0.885191,,
17,Värmland,1760,Storfors,60-69,594,554,546,0.932660,0.919192,,
17,Värmland,1760,Storfors,70-79,646,609,596,0.942724,0.922601,,
17,Värmland,1760,Storfors,80-89,213,201,201,0.943662,0.943662,,
17,Värmland,1760,Storfors,90 eller äldre,66,62,60,0.939394,0.909091,,
17,Värmland,1761,Hammarö,16-17,434,359,293,0.827189,0.675115,,
17,Värmland,1761,Hammarö,18-29,1544,1307,1203,0.846503,0.779145,,
17,Värmland,1761,Hammarö,30-39,2145,2011,1927,0.937529,0.898368,,
17,Värmland,1761,Hammarö,40-49,2365,2230,2188,0.942918,0.925159,,
17,Värmland,1761,Hammarö,50-59,2125,2038,2003,0.959059,0.942588,,
17,Värmland,1761,Hammarö,60-69,1792,1718,1699,0.958705,0.948103,,
17,Värmland,1761,Hammarö,70-79,1666,1597,1574,0.958583,0.944778,,
17,Värmland,1761,Hammarö,80-89,758,733,715,0.967018,0.943272,,
17,Värmland,1761,Hammarö,90 eller äldre,172,161,148,0.936047,0.860465,,
17,Värmland,1762,Munkfors,16-17,87,57,42,0.655172,0.482759,,
17,Värmland,1762,Munkfors,18-29,433,325,287,0.750577,0.662818,,
17,Värmland,1762,Munkfors,30-39,414,295,277,0.712560,0.669082,,
17,Värmland,1762,Munkfors,40-49,341,286,277,0.838710,0.812317,,
17,Värmland,1762,Munkfors,50-59,536,467,446,0.871269,0.832090,,
17,Värmland,1762,Munkfors,60-69,501,467,448,0.932136,0.894212,,
17,Värmland,1762,Munkfors,70-79,468,441,419,0.942308,0.895299,,
17,Värmland,1762,Munkfors,80-89,295,282,268,0.955932,0.908475,,
17,Värmland,1762,Munkfors,90 eller äldre,91,88,84,0.967033,0.923077,,
17,Värmland,1763,Forshaga,16-17,253,176,128,0.695652,0.505929,,
17,Värmland,1763,Forshaga,18-29,1342,1033,948,0.769747,0.706408,,
17,Värmland,1763,Forshaga,30-39,1403,1243,1180,0.885959,0.841055,,
17,Värmland,1763,Forshaga,40-49,1321,1175,1138,0.889478,0.861469,,
17,Värmland,1763,Forshaga,50-59,1572,1463,1430,0.930662,0.909669,,
17,Värmland,1763,Forshaga,60-69,1258,1180,1166,0.937997,0.926868,,
17,Värmland,1763,Forshaga,70-79,1391,1355,1332,0.974119,0.957584,,
17,Värmland,1763,Forshaga,80-89,672,637,619,0.947917,0.921131,,
17,Värmland,1763,Forshaga,90 eller äldre,141,126,120,0.893617,0.851064,,
17,Värmland,1764,Grums,16-17,181,135,105,0.745856,0.580110,,
17,Värmland,1764,Grums,18-29,1043,778,714,0.745925,0.684564,,
17,Värmland,1764,Grums,30-39,1049,825,781,0.786463,0.744519,,
17,Värmland,1764,Grums,40-49,952,828,802,0.869748,0.842437,,
17,Värmland,1764,Grums,50-59,1274,1150,1120,0.902669,0.879121,,
17,Värmland,1764,Grums,60-69,1167,1095,1072,0.938303,0.918595,,
17,Värmland,1764,Grums,70-79,1203,1133,1097,0.941812,0.911887,,
17,Värmland,1764,Grums,80-89,560,542,526,0.967857,0.939286,,
17,Värmland,1764,Grums,90 eller äldre,139,132,126,0.949640,0.906475,,
17,Värmland,1765,Årjäng,16-17,228,154,120,0.675439,0.526316,,
17,Värmland,1765,Årjäng,18-29,1296,1000,928,0.771605,0.716049,,
17,Värmland,1765,Årjäng,30-39,1149,885,844,0.770235,0.734552,,
17,Värmland,1765,Årjäng,40-49,1124,941,915,0.837189,0.814057,,
17,Värmland,1765,Årjäng,50-59,1407,1256,1225,0.892679,0.870647,,
17,Värmland,1765,Årjäng,60-69,1262,1165,1144,0.923138,0.906498,,
17,Värmland,1765,Årjäng,70-79,1239,1152,1117,0.929782,0.901533,,
17,Värmland,1765,Årjäng,80-89,590,555,528,0.940678,0.894915,,
17,Värmland,1765,Årjäng,90 eller äldre,155,149,146,0.961290,0.941935,,
17,Värmland,1766,Sunne,16-17,264,203,157,0.768939,0.594697,,
17,Värmland,1766,Sunne,18-29,1719,1382,1300,0.803956,0.756254,,
17,Värmland,1766,Sunne,30-39,1393,1172,1130,0.841350,0.811199,,
17,Värmland,1766,Sunne,40-49,1439,1297,1270,0.901320,0.882557,,
17,Värmland,1766,Sunne,50-59,1890,1727,1694,0.913757,0.896296,,
17,Värmland,1766,Sunne,60-69,1895,1761,1738,0.929288,0.917150,,
17,Värmland,1766,Sunne,70-79,1615,1543,1508,0.955418,0.933746,,
17,Värmland,1766,Sunne,80-89,787,766,735,0.973316,0.933926,,
17,Värmland,1766,Sunne,90 eller äldre,220,205,196,0.931818,0.890909,,
17,Värmland,1780,Karlstad,16-17,1923,1458,1103,0.758190,0.573583,,
17,Värmland,1780,Karlstad,18-29,16550,14068,12985,0.850030,0.784592,,
17,Värmland,1780,Karlstad,30-39,12761,10749,10167,0.842332,0.796724,,
17,Värmland,1780,Karlstad,40-49,11007,9953,9665,0.904243,0.878078,,
17,Värmland,1780,Karlstad,50-59,11687,10882,10700,0.931120,0.915547,,
17,Värmland,1780,Karlstad,60-69,10195,9705,9579,0.951937,0.939578,,
17,Värmland,1780,Karlstad,70-79,9389,9024,8914,0.961125,0.949409,,
17,Värmland,1780,Karlstad,80-89,4754,4518,4403,0.950358,0.926167,,
17,Värmland,1780,Karlstad,90 eller äldre,1245,1186,1124,0.952610,0.902811,,
17,Värmland,1781,Kristinehamn,16-17,488,395,269,0.809426,0.551230,,
17,Värmland,1781,Kristinehamn,18-29,2936,2290,2066,0.779973,0.703678,,
17,Värmland,1781,Kristinehamn,30-39,2652,2151,2006,0.811086,0.756410,,
17,Värmland,1781,Kristinehamn,40-49,2653,2323,2254,0.875613,0.849604,,
17,Värmland,1781,Kristinehamn,50-59,3331,3073,3003,0.922546,0.901531,,
17,Värmland,1781,Kristinehamn,60-69,3152,2988,2951,0.947970,0.936231,,
17,Värmland,1781,Kristinehamn,70-79,3273,3177,3143,0.970669,0.960281,,
17,Värmland,1781,Kristinehamn,80-89,1518,1460,1447,0.961792,0.953228,,
17,Värmland,1781,Kristinehamn,90 eller äldre,399,377,366,0.944862,0.917293,,
17,Värmland,1782,Filipstad,16-17,187,140,96,0.748663,0.513369,,
17,Värmland,1782,Filipstad,18-29,1397,1059,920,0.758053,0.658554,,
17,Värmland,1782,Filipstad,30-39,1096,844,779,0.770073,0.710766,,
17,Värmland,1782,Filipstad,40-49,1039,893,850,0.859480,0.818094,,
17,Värmland,1782,Filipstad,50-59,1326,1188,1159,0.895928,0.874057,,
17,Värmland,1782,Filipstad,60-69,1399,1290,1266,0.922087,0.904932,,
17,Värmland,1782,Filipstad,70-79,1458,1368,1353,0.938272,0.927984,,
17,Värmland,1782,Filipstad,80-89,697,654,640,0.938307,0.918221,,
17,Värmland,1782,Filipstad,90 eller äldre,217,196,191,0.903226,0.880184,,
17,Värmland,1783,Hagfors,16-17,223,176,137,0.789238,0.614350,,
17,Värmland,1783,Hagfors,18-29,1238,977,888,0.789176,0.717286,,
17,Värmland,1783,Hagfors,30-39,1145,905,834,0.790393,0.728384,,
17,Värmland,1783,Hagfors,40-49,1137,949,904,0.834653,0.795075,,
17,Värmland,1783,Hagfors,50-59,1676,1503,1432,0.896778,0.854415,,
17,Värmland,1783,Hagfors,60-69,1829,1676,1579,0.916348,0.863313,,
17,Värmland,1783,Hagfors,70-79,1647,1540,1435,0.935033,0.871281,,
17,Värmland,1783,Hagfors,80-89,905,868,824,0.959116,0.910497,,
17,Värmland,1783,Hagfors,90 eller äldre,220,204,190,0.927273,0.863636,,
17,Värmland,1784,Arvika,16-17,500,389,336,0.778000,0.672000,,
17,Värmland,1784,Arvika,18-29,3196,2575,2414,0.805695,0.755319,,
17,Värmland,1784,Arvika,30-39,3004,2570,2476,0.855526,0.824234,,
17,Värmland,1784,Arvika,40-49,2870,2622,2556,0.913589,0.890592,,
17,Värmland,1784,Arvika,50-59,3423,3161,3104,0.923459,0.906807,,
17,Värmland,1784,Arvika,60-69,3280,3082,3056,0.939634,0.931707,,
17,Värmland,1784,Arvika,70-79,3343,3186,3137,0.953036,0.938379,,
17,Värmland,1784,Arvika,80-89,1646,1582,1555,0.961118,0.944714,,
17,Värmland,1784,Arvika,90 eller äldre,494,457,445,0.925101,0.900810,,
17,Värmland,1785,Säffle,16-17,380,244,195,0.642105,0.513158,,
17,Värmland,1785,Säffle,18-29,1888,1444,1304,0.764831,0.690678,,
17,Värmland,1785,Säffle,30-39,1589,1260,1190,0.792952,0.748899,,
17,Värmland,1785,Säffle,40-49,1528,1314,1259,0.859948,0.823953,,
17,Värmland,1785,Säffle,50-59,2167,1951,1907,0.900323,0.880018,,
17,Värmland,1785,Säffle,60-69,2036,1929,1886,0.947446,0.926326,,
17,Värmland,1785,Säffle,70-79,2026,1960,1903,0.967423,0.939289,,
17,Värmland,1785,Säffle,80-89,1112,1058,1026,0.951439,0.922662,,
17,Värmland,1785,Säffle,90 eller äldre,296,277,266,0.935811,0.898649,,
18,Örebro,1814,Lekeberg,16-17,170,131,102,0.770588,0.600000,,
18,Örebro,1814,Lekeberg,18-29,860,646,568,0.751163,0.660465,,
18,Örebro,1814,Lekeberg,30-39,1237,996,930,0.805174,0.751819,,
18,Örebro,1814,Lekeberg,40-49,1040,902,874,0.867308,0.840385,,
18,Örebro,1814,Lekeberg,50-59,999,894,874,0.894895,0.874875,,
18,Örebro,1814,Lekeberg,60-69,930,862,852,0.926882,0.916129,,
18,Örebro,1814,Lekeberg,70-79,909,860,855,0.946095,0.940594,,
18,Örebro,1814,Lekeberg,80-89,400,376,372,0.940000,0.930000,,
18,Örebro,1814,Lekeberg,90 eller äldre,98,94,91,0.959184,0.928571,,
18,Örebro,1860,Laxå,16-17,118,85,69,0.720339,0.584746,,
18,Örebro,1860,Laxå,18-29,614,431,383,0.701954,0.623779,,
18,Örebro,1860,Laxå,30-39,586,424,394,0.723549,0.672355,,
18,Örebro,1860,Laxå,40-49,544,459,443,0.843750,0.814338,,
18,Örebro,1860,Laxå,50-59,839,746,731,0.889154,0.871275,,
18,Örebro,1860,Laxå,60-69,782,731,717,0.934783,0.916880,,
18,Örebro,1860,Laxå,70-79,805,753,747,0.935404,0.927950,,
18,Örebro,1860,Laxå,80-89,378,353,348,0.933862,0.920635,,
18,Örebro,1860,Laxå,90 eller äldre,122,107,102,0.877049,0.836066,,
18,Örebro,1861,Hallsberg,16-17,361,269,227,0.745152,0.628809,,
18,Örebro,1861,Hallsberg,18-29,1966,1419,1274,0.721770,0.648016,,
18,Örebro,1861,Hallsberg,30-39,1981,1586,1481,0.800606,0.747602,,
18,Örebro,1861,Hallsberg,40-49,1854,1565,1496,0.844121,0.806904,,
18,Örebro,1861,Hallsberg,50-59,2111,1862,1829,0.882046,0.866414,,
18,Örebro,1861,Hallsberg,60-69,1856,1744,1728,0.939655,0.931034,,
18,Örebro,1861,Hallsberg,70-79,1878,1795,1777,0.955804,0.946219,,
18,Örebro,1861,Hallsberg,80-89,820,772,745,0.941463,0.908537,,
18,Örebro,1861,Hallsberg,90 eller äldre,189,175,157,0.925926,0.830688,,
18,Örebro,1862,Degerfors,16-17,198,140,105,0.707071,0.530303,,
18,Örebro,1862,Degerfors,18-29,1169,795,715,0.680068,0.611634,,
18,Örebro,1862,Degerfors,30-39,912,673,630,0.737939,0.690789,,
18,Örebro,1862,Degerfors,40-49,1099,947,904,0.861692,0.822566,,
18,Örebro,1862,Degerfors,50-59,1343,1176,1144,0.875652,0.851824,,
18,Örebro,1862,Degerfors,60-69,1293,1184,1159,0.915700,0.896365,,
18,Örebro,1862,Degerfors,70-79,1380,1316,1286,0.953623,0.931884,,
18,Örebro,1862,Degerfors,80-89,649,625,571,0.963020,0.879815,,
18,Örebro,1862,Degerfors,90 eller äldre,141,129,118,0.914894,0.836879,,
18,Örebro,1863,Hällefors,16-17,147,102,64,0.693878,0.435374,,
18,Örebro,1863,Hällefors,18-29,902,649,504,0.719512,0.558758,,
18,Örebro,1863,Hällefors,30-39,710,477,407,0.671831,0.573239,,
18,Örebro,1863,Hällefors,40-49,603,475,440,0.787728,0.729685,,
18,Örebro,1863,Hällefors,50-59,920,808,779,0.878261,0.846739,,
18,Örebro,1863,Hällefors,60-69,894,811,796,0.907159,0.890380,,
18,Örebro,1863,Hällefors,70-79,970,919,902,0.947423,0.929897,,
18,Örebro,1863,Hällefors,80-89,542,511,472,0.942804,0.870849,,
18,Örebro,1863,Hällefors,90 eller äldre,116,106,100,0.913793,0.862069,,
18,Örebro,1864,Ljusnarsberg,16-17,94,57,44,0.606383,0.468085,,
18,Örebro,1864,Ljusnarsberg,18-29,512,317,275,0.619141,0.537109,,
18,Örebro,1864,Ljusnarsberg,30-39,416,261,233,0.627404,0.560096,,
18,Örebro,1864,Ljusnarsberg,40-49,502,367,352,0.731076,0.701195,,
18,Örebro,1864,Ljusnarsberg,50-59,665,533,507,0.801504,0.762406,,
18,Örebro,1864,Ljusnarsberg,60-69,750,656,640,0.874667,0.853333,,
18,Örebro,1864,Ljusnarsberg,70-79,708,644,632,0.909605,0.892655,,
18,Örebro,1864,Ljusnarsberg,80-89,360,333,307,0.925000,0.852778,,
18,Örebro,1864,Ljusnarsberg,90 eller äldre,71,62,60,0.873239,0.845070,,
18,Örebro,1880,Örebro,16-17,3400,2314,1715,0.680588,0.504412,,
18,Örebro,1880,Örebro,18-29,27636,21217,18867,0.767730,0.682696,,
18,Örebro,1880,Örebro,30-39,21561,16483,15186,0.764482,0.704327,,
18,Örebro,1880,Örebro,40-49,19187,16195,15458,0.844061,0.805650,,
18,Örebro,1880,Örebro,50-59,18566,16447,15976,0.885867,0.860498,,
18,Örebro,1880,Örebro,60-69,15175,13945,13708,0.918946,0.903328,,
18,Örebro,1880,Örebro,70-79,14344,13606,13459,0.948550,0.938302,,
18,Örebro,1880,Örebro,80-89,6380,6048,5969,0.947962,0.935580,,
18,Örebro,1880,Örebro,90 eller äldre,1757,1641,1586,0.933978,0.902675,,
18,Örebro,1881,Kumla,16-17,554,423,366,0.763538,0.660650,,
18,Örebro,1881,Kumla,18-29,2750,2105,1902,0.765455,0.691636,,
18,Örebro,1881,Kumla,30-39,2862,2369,2208,0.827743,0.771488,,
18,Örebro,1881,Kumla,40-49,2906,2550,2427,0.877495,0.835169,,
18,Örebro,1881,Kumla,50-59,2785,2515,2464,0.903052,0.884740,,
18,Örebro,1881,Kumla,60-69,2141,1994,1970,0.931340,0.920131,,
18,Örebro,1881,Kumla,70-79,2253,2147,2128,0.952952,0.944518,,
18,Örebro,1881,Kumla,80-89,1008,989,975,0.981151,0.967262,,
18,Örebro,1881,Kumla,90 eller äldre,227,216,213,0.951542,0.938326,,
18,Örebro,1882,Askersund,16-17,255,186,153,0.729412,0.600000,,
18,Örebro,1882,Askersund,18-29,1290,933,822,0.723256,0.637209,,
18,Örebro,1882,Askersund,30-39,1179,889,828,0.754029,0.702290,,
18,Örebro,1882,Askersund,40-49,1173,979,935,0.834612,0.797101,,
18,Örebro,1882,Askersund,50-59,1564,1377,1344,0.880435,0.859335,,
18,Örebro,1882,Askersund,60-69,1633,1528,1506,0.935701,0.922229,,
18,Örebro,1882,Askersund,70-79,1726,1632,1617,0.945539,0.936848,,
18,Örebro,1882,Askersund,80-89,746,697,686,0.934316,0.919571,,
18,Örebro,1882,Askersund,90 eller äldre,153,144,141,0.941176,0.921569,,
18,Örebro,1883,Karlskoga,16-17,654,524,448,0.801223,0.685015,,
18,Örebro,1883,Karlskoga,18-29,4083,3271,2996,0.801127,0.733774,,
18,Örebro,1883,Karlskoga,30-39,3540,2924,2715,0.825989,0.766949,,
18,Örebro,1883,Karlskoga,40-49,3311,2927,2812,0.884023,0.849290,,
18,Örebro,1883,Karlskoga,50-59,4172,3785,3730,0.907239,0.894056,,
18,Örebro,1883,Karlskoga,60-69,3599,3399,3349,0.944429,0.930536,,
18,Örebro,1883,Karlskoga,70-79,3678,3550,3500,0.965198,0.951604,,
18,Örebro,1883,Karlskoga,80-89,1959,1872,1695,0.955590,0.865237,,
18,Örebro,1883,Karlskoga,90 eller äldre,454,433,397,0.953744,0.874449,,
18,Örebro,1884,Nora,16-17,241,168,138,0.697095,0.572614,,
18,Örebro,1884,Nora,18-29,1157,843,741,0.728608,0.640449,,
18,Örebro,1884,Nora,30-39,1174,919,840,0.782794,0.715503,,
18,Örebro,1884,Nora,40-49,1216,1043,985,0.857730,0.810033,,
18,Örebro,1884,Nora,50-59,1389,1238,1196,0.891289,0.861051,,
18,Örebro,1884,Nora,60-69,1338,1236,1215,0.923767,0.908072,,
18,Örebro,1884,Nora,70-79,1512,1453,1413,0.960979,0.934524,,
18,Örebro,1884,Nora,80-89,702,669,619,0.952991,0.881766,,
18,Örebro,1884,Nora,90 eller äldre,131,116,106,0.885496,0.809160,,
18,Örebro,1885,Lindesberg,16-17,509,329,253,0.646365,0.497053,,
18,Örebro,1885,Lindesberg,18-29,3012,2149,1872,0.713479,0.621514,,
18,Örebro,1885,Lindesberg,30-39,2727,2015,1854,0.738907,0.679868,,
18,Örebro,1885,Lindesberg,40-49,2637,2165,2073,0.821009,0.786121,,
18,Örebro,1885,Lindesberg,50-59,3055,2709,2643,0.886743,0.865139,,
18,Örebro,1885,Lindesberg,60-69,2903,2679,2629,0.922838,0.905615,,
18,Örebro,1885,Lindesberg,70-79,3072,2900,2822,0.944010,0.918620,,
18,Örebro,1885,Lindesberg,80-89,1351,1285,1167,0.951147,0.863805,,
18,Örebro,1885,Lindesberg,90 eller äldre,371,346,330,0.932615,0.889488,,
19,Västmanland,1904,Skinnskatteberg,16-17,96,47,30,0.489583,0.312500,,
19,Västmanland,1904,Skinnskatteberg,18-29,501,318,269,0.634731,0.536926,,
19,Västmanland,1904,Skinnskatteberg,30-39,417,274,249,0.657074,0.597122,,
19,Västmanland,1904,Skinnskatteberg,40-49,436,336,321,0.770642,0.736239,,
19,Västmanland,1904,Skinnskatteberg,50-59,625,536,518,0.857600,0.828800,,
19,Västmanland,1904,Skinnskatteberg,60-69,646,602,594,0.931889,0.919505,,
19,Västmanland,1904,Skinnskatteberg,70-79,680,660,651,0.970588,0.957353,,
19,Västmanland,1904,Skinnskatteberg,80-89,288,266,256,0.923611,0.888889,,
19,Västmanland,1904,Skinnskatteberg,90 eller äldre,61,57,55,0.934426,0.901639,,
19,Västmanland,1907,Surahammar,16-17,221,140,53,0.633484,0.239819,,
19,Västmanland,1907,Surahammar,18-29,1157,810,654,0.700086,0.565255,,
19,Västmanland,1907,Surahammar,30-39,1150,815,722,0.708696,0.627826,,
19,Västmanland,1907,Surahammar,40-49,1199,946,878,0.788991,0.732277,,
19,Västmanland,1907,Surahammar,50-59,1321,1154,1102,0.873581,0.834217,,
19,Västmanland,1907,Surahammar,60-69,1217,1105,1078,0.907970,0.885785,,
19,Västmanland,1907,Surahammar,70-79,1320,1255,1220,0.950758,0.924242,,
19,Västmanland,1907,Surahammar,80-89,610,569,550,0.932787,0.901639,,
19,Västmanland,1907,Surahammar,90 eller äldre,122,116,109,0.950820,0.893443,,
19,Västmanland,1960,Kungsör,16-17,226,130,56,0.575221,0.247788,,
19,Västmanland,1960,Kungsör,18-29,1031,720,609,0.698351,0.590689,,
19,Västmanland,1960,Kungsör,30-39,1013,751,657,0.741362,0.648569,,
19,Västmanland,1960,Kungsör,40-49,985,812,764,0.824365,0.775635,,
19,Västmanland,1960,Kungsör,50-59,1182,1057,1020,0.894247,0.862944,,
19,Västmanland,1960,Kungsör,60-69,1066,980,959,0.919325,0.899625,,
19,Västmanland,1960,Kungsör,70-79,1084,1028,999,0.948339,0.921587,,
19,Västmanland,1960,Kungsör,80-89,478,453,423,0.947699,0.884937,,
19,Västmanland,1960,Kungsör,90 eller äldre,112,108,100,0.964286,0.892857,,
19,Västmanland,1961,Hallstahammar,16-17,370,243,94,0.656757,0.254054,,
19,Västmanland,1961,Hallstahammar,18-29,2130,1369,1108,0.642723,0.520188,,
19,Västmanland,1961,Hallstahammar,30-39,1981,1507,1314,0.760727,0.663301,,
19,Västmanland,1961,Hallstahammar,40-49,1812,1503,1392,0.829470,0.768212,,
19,Västmanland,1961,Hallstahammar,50-59,2132,1883,1805,0.883208,0.846623,,
19,Västmanland,1961,Hallstahammar,60-69,1862,1720,1646,0.923738,0.883996,,
19,Västmanland,1961,Hallstahammar,70-79,1908,1805,1732,0.946017,0.907757,,
19,Västmanland,1961,Hallstahammar,80-89,1033,984,920,0.952565,0.890610,,
19,Västmanland,1961,Hallstahammar,90 eller äldre,249,225,200,0.903614,0.803213,,
19,Västmanland,1962,Norberg,16-17,131,84,58,0.641221,0.442748,,
19,Västmanland,1962,Norberg,18-29,649,422,370,0.650231,0.570108,,
19,Västmanland,1962,Norberg,30-39,637,473,419,0.742543,0.657771,,
19,Västmanland,1962,Norberg,40-49,576,481,444,0.835069,0.770833,,
19,Västmanland,1962,Norberg,50-59,747,653,636,0.874163,0.851406,,
19,Västmanland,1962,Norberg,60-69,800,731,721,0.913750,0.901250,,
19,Västmanland,1962,Norberg,70-79,821,776,767,0.945189,0.934227,,
19,Västmanland,1962,Norberg,80-89,331,315,305,0.951662,0.921450,,
19,Västmanland,1962,Norberg,90 eller äldre,101,94,91,0.930693,0.900990,,
19,Västmanland,1980,Västerås,16-17,3649,2439,1661,0.668402,0.455193,,
